date,value
2020-03-21,1204.6939739817685
2020-03-22,1223.1993618355168
2020-03-23,1191.4146298763994
2020-03-24,1159.5294499835925
2020-03-25,1151.515739228592
2020-03-26,1133.265682971276
2020-03-27,1113.4747553953484
2020-03-28,1134.2682993519716
2020-03-29,1141.8678409923227
2020-03-30,1168.6367406423296
2020-03-31,1194.3401323333574
2020-04-01,1228.7710045249312
2020-04-02,1238.749232158883
2020-04-03,1244.9316786539034
2020-04-04,1256.9460953312696
2020-04-05,1246.9502463043623
2020-04-06,1251.3441026442783
2020-04-07,1223.3113303992893
2020-04-08,1209.7037857734472
2020-04-09,1215.666644711711
2020-04-10,1215.9647995632897
2020-04-11,1184.6576244712267
2020-04-12,1163.704822393613
2020-04-13,1181.1465516828284
2020-04-14,1197.5032218877504
2020-04-15,1166.9387577122316
2020-04-16,1157.4088910161533
2020-04-17,1147.3880250455018
2020-04-18,1138.774071088711
2020-04-19,1153.1772290556646
2020-04-20,1131.678421580231
2020-04-21,1089.2214739470674
2020-04-22,1065.9167954289999
2020-04-23,1086.4586236979037
2020-04-24,1087.311217991642
2020-04-25,1091.1456845580296
2020-04-26,1062.0764988070077
2020-04-27,1042.959027335952
2020-04-28,1027.841564256681
2020-04-29,1044.9200716973555
2020-04-30,1057.3210761276894
2020-05-01,1018.5591636829504
2020-05-02,1007.8861520613958
2020-05-03,1008.5281496272266
2020-05-04,1000.8744677734798
2020-05-05,1001.4616781147976
2020-05-06,980.1476135286844
2020-05-07,999.7706845628558
2020-05-08,979.7025374550119
2020-05-09,986.9803800472428
2020-05-10,991.4224662822786
2020-05-11,974.4248459113018
2020-05-12,967.5739643816215
2020-05-13,940.0025827721612
2020-05-14,953.0719670053622
2020-05-15,929.91062946302
2020-05-16,939.892317182562
2020-05-17,927.0565927154341
2020-05-18,922.8331366800213
2020-05-19,955.380594365544
2020-05-20,935.3954061895586
2020-05-21,942.7681036789639
2020-05-22,956.7907982109917
2020-05-23,949.3486368291925
2020-05-24,952.3753356410612
2020-05-25,920.5851701961506
2020-05-26,915.1615106116926
2020-05-27,916.4616683442677
2020-05-28,899.2753406533396
2020-05-29,884.4596142168332
2020-05-30,864.3867273138902
2020-05-31,845.4347266013569
2020-06-01,823.6440164687368
2020-06-02,819.1033851941278
2020-06-03,779.4454306095316
2020-06-04,779.5074413343822
2020-06-05,758.5596482915948
2020-06-06,773.0367423675966
2020-06-07,786.4975535757319
2020-06-08,807.2801853979611
2020-06-09,823.7867516516843
2020-06-10,806.3164441626757
2020-06-11,865.2805104423302
2020-06-12,842.2163194856989
2020-06-13,838.1290312545595
2020-06-14,831.5893610764781
2020-06-15,816.4321574776725
2020-06-16,766.1712772543768
2020-06-17,791.4339303840626
2020-06-18,768.5334079520145
2020-06-19,747.883642623
2020-06-20,747.2752266625571
2020-06-21,738.3774849210171
2020-06-22,755.4511550358861
2020-06-23,771.6521539168914
2020-06-24,761.7339541786753
2020-06-25,758.5856939012485
2020-06-26,782.8074865133474
2020-06-27,796.4338198529958
2020-06-28,798.0404292695516
2020-06-29,781.9437832509552
2020-06-30,764.0864673682759
2020-07-01,770.8710947540733
2020-07-02,767.1724194211558
2020-07-03,773.7358557291333
2020-07-04,776.7195122686363
2020-07-05,765.628166717993
2020-07-06,735.4590849978466
2020-07-07,713.2616836139034
2020-07-08,719.5091410312484
2020-07-09,735.5385168114615
2020-07-10,718.7337250927034
2020-07-11,722.4916805164441
2020-07-12,766.0397261123303
2020-07-13,710.7160062742746
2020-07-14,682.5685014152748
2020-07-15,654.2455585809486
2020-07-16,623.8104722144747
2020-07-17,620.2874083344038
2020-07-18,633.7084892123369
2020-07-19,656.0051365529953
2020-07-20,636.119346771859
2020-07-21,643.0918641380675
2020-07-22,646.3682989946858
2020-07-23,639.424948478251
2020-07-24,653.8424749526008
2020-07-25,656.2258497033721
2020-07-26,594.5727365549985
2020-07-27,597.6690979225623
2020-07-28,581.6183948913485
2020-07-29,579.9733890391872
2020-07-30,595.141487172638
2020-07-31,546.0050703040322
2020-08-01,549.4567691215875
2020-08-02,519.4587788848744
2020-08-03,1001.9435703436129
2020-08-04,959.6857862509108
2020-08-05,941.407233785786
2020-08-06,925.0246511464912
2020-08-07,905.2941938437614
2020-08-08,909.8611355837185
2020-08-09,916.7719883557182
2020-08-10,930.2452321180504
2020-08-11,939.4831970126339
2020-08-12,943.3611403557625
2020-08-13,937.676786824284
2020-08-14,930.9558755855841
2020-08-15,928.8256516727986
2020-08-16,912.6383965693925
2020-08-17,928.1078369601139
2020-08-18,925.3595739079252
2020-08-19,945.7767946790962
2020-08-20,938.8174319295821
2020-08-21,928.6447199916428
2020-08-22,925.2900884727292
2020-08-23,953.0756332568528
2020-08-24,949.6580281852772
2020-08-25,936.9106174246753
2020-08-26,925.8990129768727
2020-08-27,943.0283783252834
2020-08-28,935.6889592759188
2020-08-29,909.9151974958894
2020-08-30,914.5733316378834
2020-08-31,924.7077136872595
2020-09-01,942.8018850567904
2020-09-02,432.01778326312694
2020-09-03,421.91062106535287
2020-09-04,431.1337564289512
2020-09-05,412.782029694529
2020-09-06,417.2856025456306
2020-09-07,416.7817534218241
2020-09-08,446.24302781996096
2020-09-09,452.33167670446994
2020-09-10,446.1379533099057
2020-09-11,416.12711607659867
2020-09-12,415.3934712314117
2020-09-13,431.6629147345143
2020-09-14,453.7220838032923
2020-09-15,498.1173316167941
2020-09-16,486.0434184869936
2020-09-17,453.89004278370305
2020-09-18,456.4131825270765
2020-09-19,459.41037758150424
2020-09-20,459.7856531616685
2020-09-21,491.0678587656346
2020-09-22,470.1471898650691
2020-09-23,463.4042880999251
2020-09-24,474.88123517107636
2020-09-25,466.18502004598224
2020-09-26,479.159127866302
2020-09-27,459.46969164966447
2020-09-28,477.93159142567777
2020-09-29,501.78111786530724
2020-09-30,477.0794845263506
2020-10-01,441.1887879818405
2020-10-02,430.48348626532436
2020-10-03,425.37843749311276
2020-10-04,426.1291904504351
2020-10-05,457.09983524683844
2020-10-06,473.4501849714617
2020-10-07,471.4430566698351
2020-10-08,489.2112729737617
2020-10-09,501.25953091663996
2020-10-10,532.3239893258535
2020-10-11,503.90136573678745
2020-10-12,517.9368234001165
2020-10-13,518.8216260385198
2020-10-14,497.5578089315681
2020-10-15,497.56843619665614
2020-10-16,484.3806651860157
2020-10-17,438.3643417855702
2020-10-18,464.06196050316544
2020-10-19,479.16231963224743
2020-10-20,495.231339102948
2020-10-21,540.3248684996341
2020-10-22,577.4589116675381
2020-10-23,608.2249818103357
2020-10-24,642.596149569977
2020-10-25,628.619158464629
2020-10-26,589.2146338091572
2020-10-27,576.4508745664566
2020-10-28,573.9018357344048
2020-10-29,585.5727691893646
2020-10-30,600.4751758100904
2020-10-31,610.8589101121274
2020-11-01,582.8896938816841
2020-11-02,635.0146956251551
2020-11-03,657.5461942499251
2020-11-04,671.4350198987693
2020-11-05,681.7450175559925
2020-11-06,675.0920007414928
2020-11-07,673.4175459320371
2020-11-08,681.1271329730437
2020-11-09,669.3893633400943
2020-11-10,714.632197367343
2020-11-11,705.0079553514663
2020-11-12,724.6061025045401
2020-11-13,725.297417710455
2020-11-14,711.5755967769879
2020-11-15,697.5289790754135
2020-11-16,702.106973182893
2020-11-17,697.4466278881187
2020-11-18,692.6448556543647
2020-11-19,697.5509831286311
2020-11-20,705.4928375982875
2020-11-21,719.0884561460965
2020-11-22,712.9640997794338
2020-11-23,674.685910173029
2020-11-24,682.5477702703624
2020-11-25,676.4888802909119
2020-11-26,691.4967770246395
2020-11-27,690.5540891659148
2020-11-28,720.1444381952634
2020-11-29,697.4443962715901
2020-11-30,704.8713097161159
2020-12-01,739.2591487263966
2020-12-02,722.2957858214672
2020-12-03,724.3115185033491
2020-12-04,753.3008422009232
2020-12-05,720.4642064937314
2020-12-06,704.6856516053952
2020-12-07,714.5183340162373
2020-12-08,704.8675740805757
2020-12-09,661.0450311387237
2020-12-10,676.6483503029075
2020-12-11,655.725614045035
2020-12-12,633.7579774128553
2020-12-13,591.4288772679633
2020-12-14,564.2766017173947
2020-12-15,552.8464754699106
2020-12-16,565.7352149832368
2020-12-17,572.8860180091907
2020-12-18,607.8484517810929
2020-12-19,616.3645484020931
2020-12-20,612.9901311860006
2020-12-21,623.8058248183955
2020-12-22,661.536346129936
2020-12-23,639.2488047520659
2020-12-24,636.9736393657183
2020-12-25,638.1458720646294
2020-12-26,634.8852873305552
2020-12-27,636.9575389465942
2020-12-28,644.5066364629079
2020-12-29,638.7900302943206
2020-12-30,669.6142121555529
2020-12-31,671.9054401864619
2021-01-01,650.6305570261666
2021-01-02,631.8072355360076
2021-01-03,622.8566463402624
2021-01-04,608.9941523345788
2021-01-05,620.9116555637429
2021-01-06,641.1874572461081
2021-01-07,645.1806047142551
2021-01-08,681.9326065478239
2021-01-09,663.4250299358337
2021-01-10,672.2830908012072
2021-01-11,668.7302072594083
2021-01-12,647.1448534518152
2021-01-13,668.4641984141047
2021-01-14,650.9793994890925
2021-01-15,650.519535622766
2021-01-16,640.3112504424383
2021-01-17,623.8568256754716
2021-01-18,567.8790265290587
2021-01-19,533.4675595619914
2021-01-20,536.631593643597
2021-01-21,553.2371629550034
2021-01-22,536.4838357106096
2021-01-23,525.0619303646646
2021-01-24,517.6059623348335
2021-01-25,537.4429223830341
2021-01-26,508.0216529528654
2021-01-27,504.10488185314
2021-01-28,529.8222291894937
2021-01-29,516.4042778921003
2021-01-30,538.0438881710027
2021-01-31,493.7274223250437
2021-02-01,531.448463644603
2021-02-02,568.9614141875091
2021-02-03,605.6795773774812
2021-02-04,611.9999675629763
2021-02-05,627.9711257093072
2021-02-06,590.3408739732561
2021-02-07,622.0274211572804
2021-02-08,629.3019980880717
2021-02-09,662.3921018661142
2021-02-10,634.0753913590117
2021-02-11,625.6647860226001
2021-02-12,608.7544837651462
2021-02-13,603.0445596829566
2021-02-14,589.0505925040513
2021-02-15,592.701366152229
2021-02-16,575.3850368462183
2021-02-17,575.9015655022569
2021-02-18,572.3405390479747
2021-02-19,569.4863304996429
2021-02-20,534.4421084732505
2021-02-21,549.1786421796651
2021-02-22,586.518267142774
2021-02-23,580.3133956020954
2021-02-24,597.4163128941234
2021-02-25,583.2062772517928
2021-02-26,590.1655692584075
2021-02-27,604.2865719439918
2021-02-28,577.222300599509
2021-03-01,584.0219886391317
2021-03-02,592.5102447862228
2021-03-03,601.6158102997244
2021-03-04,584.5321011937422
2021-03-05,623.7816391624451
2021-03-06,608.9556335452912
2021-03-07,634.1875011635426
2021-03-08,647.296612717459
2021-03-09,612.9944859510873
2021-03-10,609.6975581356605
2021-03-11,630.7267398282409
2021-03-12,651.9612917769011
2021-03-13,647.7964115942051
2021-03-14,636.231056461123
2021-03-15,669.759057004356
2021-03-16,648.0865468099194
2021-03-17,639.5639739478728
2021-03-18,667.4715324833362
2021-03-19,669.890116860879
2021-03-20,671.9920923446671
2021-03-21,672.1418582931908
2021-03-22,665.3069870258325
2021-03-23,664.0798727091528
2021-03-24,622.1630002178136
2021-03-25,600.86376399967
2021-03-26,621.3775658103668
2021-03-27,628.8714443976351
2021-03-28,620.7902550083458
2021-03-29,614.1977834932023
2021-03-30,626.6331230878073
2021-03-31,643.7719463652832
2021-04-01,618.7129372135385
2021-04-02,610.9852514053214
2021-04-03,608.7502128131405
2021-04-04,589.1393713805119
2021-04-05,559.235460584669
2021-04-06,548.4537527851409
2021-04-07,558.7281634874756
2021-04-08,575.7280833203745
2021-04-09,560.1021493057891
2021-04-10,549.7220343681834
2021-04-11,542.6630989728347
2021-04-12,550.9865947194542
2021-04-13,533.2173139318415
2021-04-14,537.7754006768827
2021-04-15,555.256518864788
2021-04-16,553.0162952035383
2021-04-17,554.22235798679
2021-04-18,557.6189766001777
2021-04-19,521.7682275572072
2021-04-20,529.9718811230322
2021-04-21,532.5261894410801
2021-04-22,540.8494990988738
2021-04-23,552.7763727500699
2021-04-24,547.6957429036818
2021-04-25,556.0371188360461
2021-04-26,565.2611968532528
2021-04-27,539.8675225236159
2021-04-28,569.8319407524322
2021-04-29,591.6720123750395
2021-04-30,625.5011390331855
2021-05-01,672.5029968799055
2021-05-02,643.5486269922098
2021-05-03,637.5345400643832
2021-05-04,657.2016920302638
2021-05-05,671.7967522098259
2021-05-06,653.9177327720356
2021-05-07,701.1007235710485
2021-05-08,702.5354523515771
2021-05-09,740.7216452408763
2021-05-10,739.1102299662216
2021-05-11,707.346548417438
2021-05-12,724.1844277784631
2021-05-13,694.4906609148373
2021-05-14,687.5444840559072
2021-05-15,687.6536500453183
2021-05-16,698.930601055775
2021-05-17,710.4836212364094
2021-05-18,693.0935657376535
2021-05-19,677.9206636665817
2021-05-20,645.2431994568642
2021-05-21,704.3150867834278
2021-05-22,722.8546836897367
2021-05-23,695.7589312657606
2021-05-24,664.1701525786526
2021-05-25,638.3506363405637
2021-05-26,671.2396309499837
2021-05-27,668.2459512522698
2021-05-28,638.5269187415856
2021-05-29,647.1132651616024
2021-05-30,637.8188214143374
2021-05-31,588.4390093058934
2021-06-01,573.2767321956424
2021-06-02,589.6067304031333
2021-06-03,611.0243235964987
2021-06-04,631.120210253998
2021-06-05,610.9953039743489
2021-06-06,596.3634737083302
2021-06-07,630.539325440008
2021-06-08,611.8611581026577
2021-06-09,575.9751865260165
2021-06-10,587.0241578432629
2021-06-11,593.9577260427677
2021-06-12,590.6006621807811
2021-06-13,645.5810334296502
2021-06-14,656.9072890316479
2021-06-15,650.1313213487995
2021-06-16,632.3002075747279
2021-06-17,686.5216772782738
2021-06-18,656.6546053705694
2021-06-19,682.4486600893214
2021-06-20,721.3017360388972
2021-06-21,685.4894650835547
2021-06-22,707.5402021402242
2021-06-23,724.7504316307009
2021-06-24,740.9976173333168
2021-06-25,777.846021281676
2021-06-26,762.2533486814426
2021-06-27,763.8927112765224
2021-06-28,755.7287264873357
2021-06-29,738.5788339661
2021-06-30,737.3968269277068
2021-07-01,705.5305520790913
2021-07-02,685.7196746275176
2021-07-03,693.9901383839115
2021-07-04,693.3423537345294
2021-07-05,710.4981159786618
2021-07-06,711.3451402912908
2021-07-07,720.6965025328977
2021-07-08,695.2580333445385
2021-07-09,700.9879448344325
2021-07-10,684.7151276986419
2021-07-11,679.3974483388033
2021-07-12,671.5288161495291
2021-07-13,659.4751342456227
2021-07-14,652.2856413018758
2021-07-15,648.5894750554726
2021-07-16,652.4369180880834
2021-07-17,621.0866564926773
2021-07-18,638.0431289231121
2021-07-19,608.9013985238287
2021-07-20,606.0779375329545
2021-07-21,594.6830085142713
2021-07-22,582.1693280410866
2021-07-23,581.9596706956348
2021-07-24,599.4739855454641
2021-07-25,613.9675522685461
2021-07-26,603.8000933418277
2021-07-27,583.1098044214308
2021-07-28,553.5031952003624
2021-07-29,529.5905251828935
2021-07-30,515.3596649064962
2021-07-31,525.7785000792833
2021-08-01,491.6410063080364
2021-08-02,486.3038568843464
2021-08-03,481.61181519126137
2021-08-04,506.6341007734803
2021-08-05,503.9944765355177
2021-08-06,484.2145604684963
2021-08-07,482.8924753073866
2021-08-08,492.97674024135756
2021-08-09,459.16316979555677
2021-08-10,462.614421887994
2021-08-11,980.7525373299143
2021-08-12,989.3782447064407
2021-08-13,1006.3213659162144
2021-08-14,1022.7957669894009
2021-08-15,1074.3662558559831
2021-08-16,1065.7142546717864
2021-08-17,1082.2220243438783
2021-08-18,1079.2989858600458
2021-08-19,1088.9264902572631
2021-08-20,1085.3613638144861
2021-08-21,1074.5619077140266
2021-08-22,1085.7258378752517
2021-08-23,1071.2139306194122
2021-08-24,1092.4449044909143
2021-08-25,1090.4406427718804
2021-08-26,1107.1584388441427
2021-08-27,1079.396583063633
2021-08-28,1097.968941968535
2021-08-29,1112.8024372811685
2021-08-30,1115.8786769184833
2021-08-31,1139.406007711335
2021-09-01,1127.148421348043
2021-09-02,1121.6898456570877
2021-09-03,1149.247185443052
2021-09-04,1156.3824037602108
2021-09-05,1173.1341644703461
2021-09-06,1172.4755976526403
2021-09-07,1184.575587170064
2021-09-08,1159.93639997166
2021-09-09,1173.9804449606138
2021-09-10,680.5743656822917
2021-09-11,661.8182847936156
2021-09-12,679.5165904848488
2021-09-13,671.7158320862973
2021-09-14,704.5075023167211
2021-09-15,719.7704867319981
2021-09-16,746.4639741219147
2021-09-17,761.264864929978
2021-09-18,762.9998648780497
2021-09-19,784.1874952364269
2021-09-20,793.1146886922725
2021-09-21,800.4715325149022
2021-09-22,789.9797206989072
2021-09-23,771.4496596991655
2021-09-24,751.9089510769415
2021-09-25,734.1976809658065
2021-09-26,707.1112617923695
2021-09-27,708.7414717022274
2021-09-28,718.667728420794
2021-09-29,695.0821334149063
2021-09-30,720.9876473258663
2021-10-01,723.3910769435332
2021-10-02,706.3778764740258
2021-10-03,695.9657118435564
2021-10-04,690.4843212638643
2021-10-05,693.3679462754124
2021-10-06,681.2411372321135
2021-10-07,690.9462163313186
2021-10-08,717.781730727387
2021-10-09,761.0355415315139
2021-10-10,764.1189855646987
2021-10-11,716.576906466426
2021-10-12,698.8391984090789
2021-10-13,720.420039883493
2021-10-14,725.3684132048916
2021-10-15,716.6029013320386
2021-10-16,694.8233252061043
2021-10-17,686.0971710771976
2021-10-18,640.7469467655183
2021-10-19,623.8227576604272
2021-10-20,617.2001367544856
2021-10-21,597.0567369882954
2021-10-22,631.6578033904796
2021-10-23,628.0993505229967
2021-10-24,641.5897855062892
2021-10-25,650.5841462436772
2021-10-26,628.2188494154391
2021-10-27,636.3099435872872
2021-10-28,637.3204496903809
2021-10-29,616.6464739416379
2021-10-30,601.2222646415989
2021-10-31,585.9037815449047
2021-11-01,554.8866642433493
2021-11-02,552.3929961772076
2021-11-03,563.6046967896355
2021-11-04,541.3643705067238
2021-11-05,552.4335508931028
2021-11-06,550.6455647850294
2021-11-07,513.2373035103558
2021-11-08,518.5606759808493
2021-11-09,529.5334899524153
2021-11-10,528.3594705266511
2021-11-11,530.74005826437
2021-11-12,577.9321202470394
2021-11-13,585.3067720381607
2021-11-14,584.4640503179838
2021-11-15,589.3872585163832
2021-11-16,576.3631381033945
2021-11-17,585.1648319501903
2021-11-18,576.2578220706846
2021-11-19,562.2847520234347
2021-11-20,566.9006121130094
2021-11-21,569.448049322825
2021-11-22,594.2609862119294
2021-11-23,603.9124608418615
2021-11-24,598.4196609752023
2021-11-25,615.4974571840728
2021-11-26,605.3722561460636
2021-11-27,553.3587862835512
2021-11-28,535.9805110092542
2021-11-29,545.149976721519
2021-11-30,498.32530899619036
2021-12-01,478.56379896357475
2021-12-02,482.30252049667297
2021-12-03,490.9010320217222
2021-12-04,460.29503397369103
2021-12-05,468.85342682676094
2021-12-06,493.1023811305747
2021-12-07,484.7828524529398
2021-12-08,506.0196566619727
2021-12-09,544.1813686620328
2021-12-10,571.3119711266518
2021-12-11,618.6992839655126
2021-12-12,620.8347518116638
2021-12-13,620.670048829316
2021-12-14,659.0308432600218
2021-12-15,681.7745500084618
2021-12-16,686.1499509450457
2021-12-17,673.2363051881009
2021-12-18,712.2306753199582
2021-12-19,730.4735545163285
2021-12-20,709.7927402640124
2021-12-21,710.3013592468976
2021-12-22,692.3833019484597
2021-12-23,700.1722903554527
2021-12-24,666.8105639058131
2021-12-25,660.525449186636
2021-12-26,651.270536472284
2021-12-27,640.7377237413468
2021-12-28,657.916884718401
2021-12-29,664.8588237765674
2021-12-30,659.6047822820105
2021-12-31,685.1231598018928
2022-01-01,704.4157800633991
2022-01-02,722.0717302263163
2022-01-03,722.3041435789931
2022-01-04,735.2054352378811
2022-01-05,728.4470250167308
2022-01-06,710.1774561614837
2022-01-07,697.294519861887
2022-01-08,685.6228216176914
2022-01-09,664.2763091939971
2022-01-10,670.0930094885837
2022-01-11,675.2957080889448
2022-01-12,690.159833339809
2022-01-13,694.6196767325665
2022-01-14,688.9491102215952
2022-01-15,698.9843449817206
2022-01-16,699.3782602990987
2022-01-17,679.4832760265344
2022-01-18,659.9786766043019
2022-01-19,636.4951097473415
2022-01-20,634.6486395896216
2022-01-21,652.75876400262
2022-01-22,679.2545376828896
2022-01-23,684.9730028632221
2022-01-24,674.4906286581414
2022-01-25,666.6598748693275
2022-01-26,679.1753787323051
2022-01-27,703.8805493911317
2022-01-28,679.1652604604624
2022-01-29,684.810699031502
2022-01-30,681.029988327193
2022-01-31,671.1604269354989
2022-02-01,688.6917323251702
2022-02-02,712.3565572925822
2022-02-03,716.5176884800794
2022-02-04,719.1609949017557
2022-02-05,724.827017673196
2022-02-06,736.0962680391171
2022-02-07,755.0668257764789
2022-02-08,744.1040840347038
2022-02-09,743.8430837700145
2022-02-10,727.4636995432343
2022-02-11,734.8533902847822
2022-02-12,723.3006484035021
2022-02-13,741.1119767838547
2022-02-14,742.8644237948915
2022-02-15,724.6582650967623
2022-02-16,731.9819642101423
2022-02-17,719.3581923670965
2022-02-18,705.7138696246418
2022-02-19,707.8299418633095
2022-02-20,721.1886037472932
2022-02-21,725.3531552302591
2022-02-22,714.4845726837775
2022-02-23,691.6513517680737
2022-02-24,722.9002418113946
2022-02-25,735.5887736047532
2022-02-26,757.852106380587
2022-02-27,723.4092420916481
2022-02-28,716.6184095209293
2022-03-01,731.9405724258164
2022-03-02,755.8082686168842
2022-03-03,776.7921432941232
2022-03-04,772.8979190055261
2022-03-05,747.9076470054438
2022-03-06,725.8803869749647
2022-03-07,734.4226395357612
2022-03-08,784.9720212422324
2022-03-09,817.7347805675382
2022-03-10,831.9740342887703
2022-03-11,837.9564697379961
2022-03-12,841.2822028447916
2022-03-13,844.4927952807016
2022-03-14,834.6432896360827
2022-03-15,855.4447253977179
2022-03-16,830.520775230502
2022-03-17,828.1806227908517
2022-03-18,760.8606056067142
2022-03-19,732.4425286136418
2022-03-20,742.1094172506334
2022-03-21,730.0439340390813
2022-03-22,735.881122772225
2022-03-23,715.3841577189041
2022-03-24,699.326028002407
2022-03-25,681.5619882784367
2022-03-26,662.2524082612126
2022-03-27,647.1721064213298
2022-03-28,643.9437494728833
2022-03-29,628.7002685281057
2022-03-30,646.7876821232978
2022-03-31,634.0165174648573
2022-04-01,669.6035006754078
2022-04-02,644.1711244596547
2022-04-03,593.4210947331778
2022-04-04,576.8701593381747
2022-04-05,581.7146363361805
2022-04-06,599.2260255887855
2022-04-07,613.8663204851352
2022-04-08,613.5714738420413
2022-04-09,622.288108585321
2022-04-10,603.3585097639692
2022-04-11,620.8923287974075
2022-04-12,631.4530621490462
2022-04-13,647.2666001149303
2022-04-14,644.0215785539706
2022-04-15,636.7197905130977
2022-04-16,634.421423658024
2022-04-17,633.6470619686759
2022-04-18,619.6441381184404
2022-04-19,599.9098707109363
2022-04-20,564.5553963608755
2022-04-21,575.7381891428188
2022-04-22,554.3833892194075
2022-04-23,578.3115970667967
2022-04-24,622.7937252604456
2022-04-25,630.6834193081352
2022-04-26,617.6781765688625
2022-04-27,614.8812104629069
2022-04-28,642.3912349538745
2022-04-29,621.0502650414858
2022-04-30,615.5048582111721
2022-05-01,572.7360702530896
2022-05-02,590.3896341258528
2022-05-03,587.5766164737329
2022-05-04,617.7612110787625
2022-05-05,624.6421878983297
2022-05-06,648.3189153960573
2022-05-07,622.7356292951948
2022-05-08,629.1453932912541
2022-05-09,595.5943942913048
2022-05-10,612.9801138587059
2022-05-11,634.2143434274722
2022-05-12,624.9557398797045
2022-05-13,641.402809997171
2022-05-14,632.3600779893513
2022-05-15,659.499729941974
2022-05-16,625.070223217874
2022-05-17,605.1195896665157
2022-05-18,604.4264915779554
2022-05-19,601.7041370498309
2022-05-20,626.8564206022834
2022-05-21,657.6797149008972
2022-05-22,711.7214223640647
2022-05-23,699.0084265593272
2022-05-24,686.7831464386788
2022-05-25,690.2554316923995
2022-05-26,686.3378594589213
2022-05-27,692.6829777455891
2022-05-28,662.3991915364415
2022-05-29,650.3797206503763
2022-05-30,662.3856797318012
2022-05-31,653.1552319342311
2022-06-01,638.0037147232193
2022-06-02,652.4873536078413
2022-06-03,646.3070790949569
2022-06-04,690.3503317915205
2022-06-05,695.5872702831875
2022-06-06,664.714514942292
2022-06-07,652.396349179355
2022-06-08,625.3333642130704
2022-06-09,655.7983792206487
2022-06-10,663.245711427749
2022-06-11,659.4650891528336
2022-06-12,655.2838228291348
2022-06-13,670.0060627802022
2022-06-14,684.6533569521391
2022-06-15,666.5901514791851
2022-06-16,691.1241716493348
2022-06-17,694.7101797868261
2022-06-18,678.8705689098111
2022-06-19,688.2289528771885
2022-06-20,689.4290721996579
2022-06-21,650.436171764056
2022-06-22,646.5122186457036
2022-06-23,663.884185338946
2022-06-24,667.1101815496472
2022-06-25,674.9594964282902
2022-06-26,663.2831666512161
2022-06-27,658.4425720194707
2022-06-28,679.180622604895
2022-06-29,691.8206148867496
2022-06-30,696.0430558215562
2022-07-01,681.1205346506522
2022-07-02,688.5837417184002
2022-07-03,677.557794653564
2022-07-04,683.7128484866156
2022-07-05,706.6406293281561
2022-07-06,734.0648813881003
2022-07-07,754.0945293711014
2022-07-08,768.7982006178584
2022-07-09,758.2100722728833
2022-07-10,755.7995519069775
2022-07-11,758.9759192907493
2022-07-12,789.8560523325489
2022-07-13,802.2249813486674
2022-07-14,808.4613936296573
2022-07-15,780.682473898522
2022-07-16,784.2457982049907
2022-07-17,794.7972689109519
2022-07-18,784.2168588978377
2022-07-19,798.4529135706603
